"workerId","condition","batch","counterbalance","totalBonus","duration","numeracy","bet","bonus","cles","groundTruth","keep","outcome","pay","respTime","sdDiff","startTime","trial","trialDur","trialIdx","win","repaired"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,1000,0.078,50,0.6,0,"True",1300,1550066086.189,1,1550066074.971,1,11.2179999351501,5,1300,"False"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,1000,0,60,0.772,0,"False",0,1550066099.021,1,1550066090.444,2,8.57699990272522,6,0,"False"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,1,0.04509,40,0.4,749.25,"True",751.5,1463951326.38594,1,1550066100.957,3,-86114774.5710557,4,2.25,"True"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,1000,0,70,0.884,0,"False",0,1550066120.67494,1,1550066113.895,4,6.77994441986084,7,0,"True"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,1,0.044955,30,0.228,749.25,"False",749.25,1550066129.275,1,1550066123.592,5,5.68300008773804,3,0,"False"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,1000,0.0534444444444444,60,0.945,0,"True",890.740740740741,1550066141.565,1,1550066132.903,6,8.66199994087219,8,890.740740740741,"False"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,1,0.044955,30,0.116,749.25,"False",749.25,1550066149.829,1,1550066143.996,7,5.83299994468689,2,0,"False"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,1000,0.0520769230769231,70,0.975,0,"True",867.948717948718,1550066157.862,1,1550066152.786,8,5.07599997520447,9,867.948717948718,"False"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,1,0.044955,30,0.055,749.25,"False",749.25,1550066175.533,1,1550066160.054,9,15.4790000915527,1,0,"False"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,1,0.044955,10,0.025,749.25,"False",749.25,1550066190.245,5,1550066178.853,10,11.3919999599457,10,0,"False"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,1,0.044955,30,0.025,749.25,"False",749.25,1550066219.993,1,1550066192.904,11,27.0889999866486,0,0,"False"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,1,0.044955,25,0.055,749.25,"False",749.25,1550066229.361,5,1550066222.259,12,7.10199999809265,11,0,"False"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,1000,0.0520769230769231,90,0.975,0,"True",867.948717948718,1550066236.908,5,1550066231.466,13,5.44199991226196,19,867.948717948718,"False"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,1,0.0454205172413793,10,0.116,749.25,"True",757.008620689655,1550066244.11,5,1550066239.821,14,4.2889997959137,12,7.75862068965517,"False"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,1000,0.0534444444444444,70,0.945,0,"True",890.740740740741,1550066251.232,5,1550066246.705,15,4.52700018882751,18,890.740740740741,"False"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,1,0.044955,25,0.228,749.25,"False",749.25,1550066259.114,5,1550066253.204,16,5.91000008583069,13,0,"False"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,1000,0.0565113122171946,70,0.884,0,"True",941.855203619909,1550066267.802,5,1550066262.102,17,5.70000004768372,17,941.855203619909,"False"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,1,0.044955,30,0.4,749.25,"False",749.25,1550066276.685,5,1550066269.583,18,7.10199999809265,14,0,"False"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,1000,0.0634041450777202,60,0.772,0,"True",1056.73575129534,1550066285.898,5,1550066278.764,19,7.1340000629425,16,1056.73575129534,"False"
"76f0080","means_only",5,5,0.881608709579029,371.729000091553,10,500,0.0225,60,0.6,375,"False",375,1550066295.32,5,1550066287.761,20,7.55900001525879,15,0,"False"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,700,0.0520555555555556,95,0.945,225,"True",867.592592592593,1550020609.862,5,1550020595.671,1,14.1909999847412,18,642.592592592593,"False"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,700,0.0509615384615385,95,0.975,225,"True",849.358974358974,1550020769.368,5,1550020615.62,2,153.748000144958,19,624.358974358974,"False"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,900,0.0562601809954751,95,0.884,75,"True",937.669683257918,1550020789.391,5,1550020772.846,3,16.5450000762939,17,862.669683257918,"False"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,100,0.0405,35,0.025,675,"False",675,1550020810.545,1,1550020792.471,4,18.074000120163,0,0,"False"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,600,0.045045,70,0.772,750.75,"True",750.75,1550020842.535,5,1550020816.568,5,25.9670000076294,16,0,"False"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,1,0.044955,40,0.055,749.25,"False",749.25,1550020852.444,1,1550020845.779,6,6.66499996185303,1,0,"False"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,500,0.045045,60,0.6,750.75,"True",750.75,1550020889.877,5,1550020855.259,7,34.6180000305176,15,0,"False"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,1,0.044955,40,0.116,749.25,"False",749.25,1550020935.038,1,1550020894.172,8,40.8660001754761,2,0,"False"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,1,0.04509,30,0.4,749.25,"True",751.5,1550020950.652,5,1550020944.758,9,5.89400005340576,14,2.25,"False"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,200,0.045045,40,0.228,750.75,"False",750.75,1550020963.097,1,1550020955.704,10,7.39299988746643,3,0,"False"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,100,0.0405,20,0.228,675,"False",675,1550020977.008,5,1550020966.695,11,10.3129999637604,13,0,"False"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,500,0.0225,40,0.4,375,"False",375,1550021005.056,1,1550020980.581,12,24.4749999046326,4,0,"False"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,5,0.044775,5,0.116,746.25,"False",746.25,1550021018.172,5,1550021008.439,13,9.73300004005432,12,0,"False"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,700,0.0715,51,0.6,225,"True",1191.66666666667,1550021040.26022,1,1550021021.905,14,18.3552224636078,5,966.666666666667,"True"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,100,0.123954545454545,5,0.055,675,"True",2065.90909090909,1550021051.107,5,1550021044.693,15,6.41400003433228,11,1390.90909090909,"False"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,700,0.045045,55,0.772,750.75,"True",750.75,1550021061.751,1,1550021054.901,16,6.84999990463257,6,0,"False"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,100,0.0405,5,0.025,675,"False",675,1550021070.517,5,1550021065.185,17,5.33200001716614,10,0,"False"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,700,0.0135,60,0.884,225,"False",225,1550021080.326,1,1550021073.388,18,6.93799996376038,7,0,"False"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,1000,0.0520769230769231,60,0.975,0,"True",867.948717948718,1550021089.509,1,1550021083.409,19,6.10000014305115,9,867.948717948718,"False"
"30958f41","intervals_w_means",3,18,0.977708187988482,643.371000051498,10,1000,0.0534444444444444,60,0.945,0,"True",890.740740740741,1550021097.264,1,1550021092.481,20,4.78299999237061,8,890.740740740741,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,800,0.0526349206349206,75,0.945,150,"True",877.248677248677,1550019974.642,5,1550019933.153,1,41.4889998435974,18,727.248677248677,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,1000,0.0520769230769231,80,0.975,0,"True",867.948717948718,1550020018.755,5,1550019989.306,2,29.449000120163,19,867.948717948718,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,650,0.0540441176470588,70,0.884,262.5,"True",900.735294117647,1550020053.525,5,1550020033.059,3,20.4660000801086,17,638.235294117647,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,150,0.03825,48,0.025,637.5,"False",637.5,1550020076.647,1,1550020060.564,4,16.0830001831055,0,0,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,300,0.0524844559585492,60,0.772,525,"True",874.740932642487,1550020090.634,5,1550020080.426,5,10.2079999446869,16,349.740932642487,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,100,0.045045,45,0.055,750.75,"False",750.75,1550020111.369,1,1550020094.205,6,17.1640000343323,1,0,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,300,0.0585,55,0.6,525,"True",975,1550020125.703,5,1550020114.7,7,11.0030000209808,15,450,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,100,0.0405,45,0.116,675,"False",675,1550020138.546,1,1550020130.114,8,8.43199992179871,2,0,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,200,0.036,48,0.4,600,"False",600,1550020151.951,5,1550020142.236,9,9.71499991416931,14,0,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,250,0.03375,49,0.228,562.5,"False",562.5,1550020164.162,1,1550020155.159,10,9.00300002098083,3,0,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,200,0.045045,35,0.228,750.75,"False",750.75,1550020176.59,5,1550020167.914,11,8.67599987983704,13,0,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,300,0.0315,50,0.4,525,"False",525,1550020187.68,1,1550020179.973,12,7.70700001716614,4,0,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,100,0.0405,25,0.116,675,"False",675,1550020203.145,5,1550020192.371,13,10.7739999294281,12,0,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,500,0.0225,52,0.6,375,"False",375,1550020217.079,1,1550020207.258,14,9.82100009918213,5,0,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,100,0.0405,28,0.055,675,"False",675,1550020230.522,5,1550020220.764,15,9.75800013542175,11,0,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,400,0.0548704663212435,55,0.772,450,"True",914.507772020725,1550020240.837,1,1550020233.539,16,7.2979998588562,6,464.507772020725,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,100,0.0405,35,0.025,675,"False",675,1550020253.591,5,1550020246.321,17,7.26999998092651,10,0,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,400,0.0514343891402715,58,0.884,450,"True",857.239819004525,1550020263.838,1,1550020256.225,18,7.61300015449524,7,407.239819004525,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,500,0.0501153846153846,58,0.975,375,"True",835.25641025641,1550020275.488,1,1550020267.552,19,7.93599987030029,9,460.25641025641,"False"
"d913c1e4","intervals_w_means",3,18,0.891147482791177,645.011999845505,10,500,0.0508968253968254,53,0.945,375,"True",848.280423280423,1550020288.509,1,1550020278.929,20,9.58000016212463,8,473.280423280423,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,400,0.027,50,0.6,450,"False",450,1550065996.691,1,1550065985.896,1,10.7950000762939,5,0,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,800,0.0615233160621762,50,0.772,150,"True",1025.38860103627,1550066017.756,1,1550066001.828,2,15.9279999732971,6,875.38860103627,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,550,0.02025,75,0.4,337.5,"False",337.5,1550066026.545,1,1550066020.462,3,6.08300018310547,4,0,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,700,0.0545090497737557,65,0.884,225,"True",908.484162895928,1550066033.996,1,1550066028.618,4,5.37800002098083,7,683.484162895928,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,600,0.018,30,0.228,300,"False",300,1550066042.408,1,1550066036.015,5,6.39299988746643,3,0,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,500,0.0508968253968254,50,0.945,375,"True",848.280423280423,1550066051.001,1,1550066044.685,6,6.31599998474121,8,473.280423280423,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,550,0.02025,70,0.116,337.5,"False",337.5,1550066067.9,1,1550066061.015,7,6.88499999046326,2,0,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,650,0.05075,60,0.975,262.5,"True",845.833333333333,1550066077.067,1,1550066070.703,8,6.36399984359741,9,583.333333333333,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,750,0.045045,75,0.055,750.75,"False",750.75,1550066085.852,1,1550066080.136,9,5.71600008010864,1,0,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,550,0.02025,55,0.025,337.5,"False",337.5,1550066094.846,5,1550066088.878,10,5.96799993515015,10,0,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,670,0.01485,35,0.025,247.5,"False",247.5,1550066102.128,1,1550066097.185,11,4.94300007820129,0,0,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,600,0.018,45,0.055,300,"False",300,1550066111.339,5,1550066105.346,12,5.99300003051758,11,0,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,900,0.0518076923076923,65,0.975,75,"True",863.461538461539,1550066120.681,5,1550066114.168,13,6.51300001144409,19,788.461538461539,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,650,0.01575,45,0.116,262.5,"False",262.5,1550066130.701,5,1550066124.12,14,6.58100008964539,12,0,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,600,0.0514761904761905,85,0.945,300,"True",857.936507936508,1550066140.738,5,1550066134.014,15,6.72399997711182,18,557.936507936508,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,700,0.0135,55,0.228,225,"False",225,1550066150.371,5,1550066143.575,16,6.7960000038147,13,0,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,350,0.0506300904977376,55,0.884,487.5,"True",843.834841628959,1550066161.787,5,1550066153.81,17,7.97699999809265,17,356.334841628959,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,650,0.045045,75,0.4,750.75,"True",750.75,1550066175.287,5,1550066164.472,18,10.8150000572205,14,0,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,450,0.055729274611399,80,0.772,412.5,"True",928.821243523316,1550066184.391,5,1550066177.747,19,6.64400005340576,16,516.321243523316,"False"
"545ceaec","intervals_w_means",5,5,0.758762439125776,422.059000015259,8,780,0.0735,54,0.6,165,"True",1225,1550066195.663,5,1550066187.204,20,8.45900011062622,15,1060,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,500,0.0655,50,0.6,375,"True",1091.66666666667,1550066230.032,1,1550066219.824,1,10.2080001831055,5,716.666666666667,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,499,0.022545,53,0.772,375.75,"False",375.75,1550066267.872,1,1550066244.08,2,23.7920000553131,6,0,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,499,0.022545,49,0.4,375.75,"False",375.75,1550066287.216,1,1550066273.165,3,14.0510001182556,4,0,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,499,0.045045,54,0.884,750.75,"True",750.75,1550066300.184,1,1550066291.208,4,8.9760000705719,7,0,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,499,0.022545,48,0.228,375.75,"False",375.75,1550066319.375,1,1550066310.696,5,8.67899990081787,3,0,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,499,0.0508910317460317,55,0.945,375.75,"True",848.183862433862,1550066331.496,1,1550066323.864,6,7.63199996948242,8,472.433862433862,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,499,0.022545,45,0.116,375.75,"False",375.75,1550066352.713,1,1550066341.884,7,10.8289999961853,2,0,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,499,0.0501111538461538,55,0.975,375.75,"True",835.185897435897,1550066376.081,1,1550066355.499,8,20.5820000171661,9,459.435897435897,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,200,0.036,47,0.055,600,"False",600,1550066393.378,1,1550066378.821,9,14.5569999217987,1,0,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,1,0.044955,25,0.025,749.25,"False",749.25,1550066425.365,5,1550066396.723,10,28.6419999599457,10,0,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,499,0.022545,40,0.025,375.75,"False",375.75,1550066436.55,1,1550066428.539,11,8.01099991798401,0,0,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,1,0.0459368181818182,25,0.055,749.25,"True",765.613636363636,1550066447.766,5,1550066439.283,12,8.48300004005432,11,16.3636363636364,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,1000,0.0520769230769231,75,0.975,0,"True",867.948717948718,1550066456.566,5,1550066449.759,13,6.80699992179871,19,867.948717948718,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,1,0.044955,25,0.116,749.25,"False",749.25,1550066482.752,5,1550066472.706,14,10.0460000038147,12,0,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,999,0.053445,75,0.945,0.75,"True",890.75,1550066493.421,5,1550066485.543,15,7.87800002098083,18,890,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,150,0.072828947368421,35,0.228,637.5,"True",1213.81578947368,1550066513.701,5,1550066505.576,16,8.125,13,576.315789473684,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,249,0.049005407239819,75,0.884,563.25,"True",816.756787330317,1550066528.424,5,1550066520.512,17,7.91199994087219,17,253.506787330317,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,150,0.03825,45,0.4,637.5,"False",637.5,1550066543.972,5,1550066534.311,18,9.66099977493286,14,0,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,125,0.045045,65,0.772,750.75,"False",750.75,1550066563.192,5,1550066547.09,19,16.1019999980927,16,0,"False"
"a09f1516","intervals_w_means",5,5,0.865270281459167,602.588999986649,10,300,0.0585,55,0.6,525,"True",975,1550066578.328,5,1550066568.847,20,9.48100018501282,15,450,"False"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,900,0.0532142857142857,80,0.945,75,"True",886.904761904762,1550078436.34,1,1550078412.286,1,24.0539999008179,8,811.904761904762,"False"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,1000,0.0520769230769231,75,0.975,0,"True",867.948717948718,1550078471.687,1,1550078441.385,2,30.3020000457764,9,867.948717948718,"False"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,750,0.0549739819004525,65,0.884,187.5,"True",916.233031674208,1550078502.85556,1,1550078475.374,3,27.4815623760223,7,728.733031674208,"True"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,1,0.044955,10,0.025,749.25,"False",749.25,1550078529.564,5,1550078507.815,4,21.7489998340607,10,0,"False"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,500,0.0565880829015544,45,0.772,375,"True",943.134715025907,1550078554.179,1,1550078533.133,5,21.0460000038147,6,568.134715025907,"False"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,1,0.044955,5,0.055,749.25,"False",749.25,1550078590.866,5,1550078560.23,6,30.635999917984,11,0,"False"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,400,0.027,53,0.6,450,"False",450,1550078614.549,1,1550078594.527,7,20.0220000743866,5,0,"False"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,20,0.0441,15,0.116,735,"False",735,1550078634.013,5,1550078617.534,8,16.4790000915527,12,0,"False"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,300,0.0315,47,0.4,525,"False",525,1550078658.328,1,1550078641.161,9,17.1670000553131,4,0,"False"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,250,0.03375,40,0.228,562.5,"False",562.5,1550078681.951,5,1550078664.084,10,17.8669998645782,13,0,"False"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,1,0.044955,10,0.228,749.25,"False",749.25,1550078704.337,1,1550078684.718,11,19.6189999580383,3,0,"False"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,300,0.0315,52,0.4,525,"False",525,1550078726.271,5,1550078706.578,12,19.6929998397827,14,0,"False"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,1,0.044955,15,0.116,749.25,"False",749.25,1550078746.47,1,1550078728.505,13,17.9649999141693,2,0,"False"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,400,0.062,60,0.6,450,"True",1033.33333333333,1550078782.778,5,1550078748.737,14,34.0410001277924,15,583.333333333333,"False"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,1,0.044955,5,0.055,749.25,"False",749.25,1550078808.898,1,1550078787.561,15,21.3369998931885,1,0,"False"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,800,0.045045,70,0.772,750.75,"True",750.75,1550078828.247,5,1550078811.472,16,16.7750000953674,16,0,"False"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,1,0.044955,10,0.025,749.25,"False",749.25,1550078868.26625,1,1550078846.192,17,22.0742535591125,0,0,"True"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,1000,0.0565113122171946,75,0.884,0,"True",941.855203619909,1550078888.293,5,1550078873.155,18,15.1380000114441,17,941.855203619909,"False"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,1000,0.0520769230769231,80,0.975,0,"True",867.948717948718,1550078907.31,5,1550078892.969,19,14.3409998416901,19,867.948717948718,"False"
"6af7800","HOPs",6,8,0.923510953331778,839.926000118256,10,1000,0.0534444444444444,90,0.945,0,"True",890.740740740741,1550078927.008,5,1550078909.924,20,17.0839998722076,18,890.740740740741,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,50,0.04725,50,0.6,712.5,"True",787.5,1550066089.274,1,1550066065.41,1,23.8639998435974,5,75,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,49,0.0462224611398964,50,0.772,713.25,"True",770.374352331606,1550066173.46,1,1550066158.823,2,14.6370000839233,6,57.1243523316062,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,51,0.042705,55,0.4,711.75,"False",711.75,1550066192.481,1,1550066182.128,3,10.3529999256134,4,0,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,43,0.0456916968325792,52,0.884,717.75,"True",761.528280542986,1550066209.819,1,1550066200.097,4,9.72200012207031,7,43.7782805429864,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,49,0.042795,55,0.228,713.25,"False",713.25,1550066221.248,1,1550066213.649,5,7.59899997711182,3,0,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,45,0.0455464285714286,60,0.945,716.25,"True",759.107142857143,1550066249.76,1,1550066234.192,6,15.5680000782013,8,42.8571428571429,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,55,0.042525,50,0.116,708.75,"False",708.75,1550066356.899,1,1550066289.795,7,67.1039998531342,2,0,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,45,0.0454673076923077,55,0.975,716.25,"True",757.788461538462,1550066367.161,1,1550066360.243,8,6.91799998283386,9,41.5384615384615,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,50,0.04275,55,0.055,712.5,"False",712.5,1550066397.186,1,1550066381.388,9,15.7980000972748,1,0,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,50,0.04275,43,0.025,712.5,"False",712.5,1550066444.68,5,1550066401.541,10,43.1390001773834,10,0,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,45,0.045045,55,0.025,750.75,"False",750.75,1550066684.57,1,1550066667.764,11,16.805999994278,0,0,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,50,0.04275,45,0.055,712.5,"False",712.5,1550066702.938,5,1550066694.831,12,8.10699987411499,11,0,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,20,0.0452076923076923,10,0.975,735,"True",753.461538461538,1550066746.01,5,1550066705.93,13,40.0799999237061,19,18.4615384615385,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,50,0.04275,52,0.116,712.5,"False",712.5,1550066843.747,5,1550066837.316,14,6.43099999427795,12,0,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,45,0.0455464285714286,52,0.945,716.25,"True",759.107142857143,1550066858.683,5,1550066847.087,15,11.5960001945496,18,42.8571428571429,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,45,0.042975,52,0.228,716.25,"False",716.25,1550066869.082,5,1550066862.185,16,6.8970000743866,13,0,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,55,0.0458847285067873,45,0.884,708.75,"True",764.745475113122,1550066889.177,5,1550066872.228,17,16.949000120163,17,55.9954751131222,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,50,0.04275,55,0.4,712.5,"False",712.5,1550067188.778,5,1550067174.915,18,13.8630001544952,14,0,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,45,0.0461226683937824,50,0.772,716.25,"True",768.711139896373,1550067206.712,5,1550067197.411,19,9.30099987983704,16,52.4611398963731,"False"
"afc4d9a4","HOPs",5,5,0.889759412015902,1095.15899991989,1,45,0.047025,55,0.6,716.25,"True",783.75,1550067228.72,5,1550067216.007,20,12.7130000591278,15,67.5,"False"
"77a18094","intervals_w_means",6,8,0.877729889117744,628.477999925613,9,80,0.0459714285714286,51,0.945,690,"True",766.190476190476,1550076624.129,1,1550076588.86,1,35.2690000534058,8,76.1904761904762,"False"
"77a18094","intervals_w_means",6,8,0.877729889117744,628.477999925613,9,75,0.0457788461538462,51,0.975,693.75,"True",762.980769230769,1550076642.578,1,1550076629.91,2,12.6679999828339,9,69.2307692307692,"False"
"77a18094","intervals_w_means",6,8,0.877729889117744,628.477999925613,9,65,0.0460455882352941,51,0.884,701.25,"True",767.426470588235,1550076660.443,1,1550076645.856,3,14.5870001316071,7,66.1764705882353,"False"
"77a18094","intervals_w_means",6,8,0.877729889117744,628.477999925613,9,5,0.044775,45,0.025,746.25,"False",746.25,1550076679.353,5,1550076667.598,4,11.7549998760223,10,0,"False"
